YEAR,MO,DY,HR,pyrano,anemo,wind,PS,humidity,suhu
2024,2,26,21,-999,0.95,38.29,99.35,20.02,26.09
2024,2,26,22,-999,0.98,33.94,99.35,19.9,25.93
2024,2,26,23,-999,1.03,32.01,99.34,19.78,25.72
2024,2,27,0,-999,1.07,25.07,99.24,19.65,25.58
2024,2,27,1,-999,1.12,17.81,99.17,19.53,25.47
2024,2,27,2,-999,1.19,11.75,99.13,19.41,25.36
2024,2,27,3,-999,1.22,8.13,99.09,19.29,25.24
2024,2,27,4,-999,1.14,12.7,99.09,19.17,25.16
2024,2,27,5,-999,1.06,36.03,99.2,18.98,25.06
2024,2,27,6,-999,1.18,43.39,99.28,19.29,25.4
2024,2,27,7,-999,1.31,30.55,99.32,19.84,26.05
2024,2,27,8,-999,1.45,24.78,99.33,20.08,26.73
2024,2,27,9,-999,1.51,24.84,99.32,19.78,27.55
2024,2,27,10,-999,1.55,19.44,99.27,19.47,28.2
2024,2,27,11,-999,1.53,14.53,99.18,19.35,28.71
2024,2,27,12,-999,1.38,13.41,99.1,19.35,29.13
2024,2,27,13,-999,1.19,15.58,99.06,19.35,29.36
2024,2,27,14,-999,1.03,20.91,99,19.53,29.33
2024,2,27,15,-999,0.9,29.01,98.97,19.9,29.05
2024,2,27,16,-999,0.8,45,98.97,20.63,28.62
2024,2,27,17,-999,0.81,56.77,99.05,20.94,27.98
2024,2,27,18,-999,0.85,63.2,99.12,20.75,27.23
2024,2,27,19,-999,0.94,62.15,99.19,20.45,26.84
2024,2,27,20,-999,1,58.04,99.24,20.2,26.55
2024,2,27,21,-999,1.07,50.95,99.29,20.08,26.34
2024,2,27,22,-999,1.04,46.83,99.27,19.9,26.18
2024,2,27,23,-999,0.94,43.65,99.24,19.78,26.02
2024,2,28,0,-999,0.85,38.25,99.17,19.59,25.88
2024,2,28,1,-999,0.83,29.48,99.1,19.53,25.75
2024,2,28,2,-999,0.92,21.98,99.05,19.47,25.65
2024,2,28,3,-999,1,21.97,99.03,19.47,25.49
2024,2,28,4,-999,1.05,22.2,99.01,19.35,25.33
2024,2,28,5,-999,1.01,24.59,99.07,19.23,25.23
2024,2,28,6,-999,0.92,30.47,99.12,19.41,25.44
2024,2,28,7,-999,0.94,42.98,99.2,19.78,26.09
2024,2,28,8,-999,0.94,43.99,99.27,19.71,26.93
2024,2,28,9,-999,1.02,36,99.29,19.41,27.8
2024,2,28,10,-999,0.97,32.54,99.25,19.41,28.48
2024,2,28,11,-999,0.82,34.14,99.16,19.35,29.18
2024,2,28,12,-999,0.73,37.12,99.1,19.41,29.55
2024,2,28,13,-999,0.73,38.95,99,19.47,29.65
2024,2,28,14,-999,0.76,44.17,98.95,19.65,29.62
2024,2,28,15,-999,0.86,53.86,98.94,20.08,29.3
2024,2,28,16,-999,0.96,58.24,98.92,20.81,28.74
2024,2,28,17,-999,1.08,53.79,98.98,21.18,28.06
2024,2,28,18,-999,1.15,48.59,99.03,21.06,27.3
2024,2,28,19,-999,1.23,41.15,99.1,20.81,26.9
2024,2,28,20,-999,1.19,32.96,99.17,20.57,26.59
2024,2,28,21,-999,1.08,24.34,99.21,20.32,26.33
2024,2,28,22,-999,0.97,17.27,99.21,20.08,26.12
2024,2,28,23,-999,0.93,11.69,99.16,19.9,25.98
2024,2,29,0,-999,0.94,8.6,99.09,19.71,25.77
2024,2,29,1,-999,0.99,7.68,99.03,19.59,25.62
2024,2,29,2,-999,1.06,7.18,98.99,19.47,25.44
2024,2,29,3,-999,1.1,10.27,99,19.29,25.35
2024,2,29,4,-999,1.14,12.32,99.05,19.17,25.24
2024,2,29,5,-999,1.18,13.02,99.1,19.1,25.16
2024,2,29,6,-999,1.28,15.56,99.18,19.35,25.44
2024,2,29,7,-999,1.53,18.43,99.22,19.78,26.06
2024,2,29,8,-999,1.63,16.1,99.27,20.26,26.8
2024,2,29,9,-999,1.72,8.61,99.26,20.2,27.59
2024,2,29,10,-999,1.64,3.27,99.22,20.14,28.29
2024,2,29,11,-999,1.38,1.94,99.15,20.02,28.8
2024,2,29,12,-999,1.02,0,99.08,19.9,29.05
2024,2,29,13,-999,0.58,357.68,99.01,19.78,29.15
2024,2,29,14,-999,0.16,16.7,98.98,19.65,29.07
2024,2,29,15,-999,0.23,132.27,98.98,19.84,28.74
2024,2,29,16,-999,0.42,126.66,99.02,20.63,28.25
2024,2,29,17,-999,0.49,109.59,99.1,21.24,27.79
2024,2,29,18,-999,0.64,92.1,99.2,20.26,27.32
2024,2,29,19,-999,0.7,77.82,99.29,20.2,27.04
2024,2,29,20,-999,0.69,60.26,99.32,20.08,26.83
2024,2,29,21,-999,0.66,39.72,99.36,19.96,26.57
2024,2,29,22,-999,0.7,20.26,99.33,19.78,26.31
2024,2,29,23,-999,0.79,5.09,99.28,19.71,25.98
2024,3,1,0,-999,0.87,349.7,99.2,19.59,25.8
2024,3,1,1,-999,0.88,336.4,99.1,19.47,25.66
2024,3,1,2,-999,0.63,326.11,99.01,19.17,25.65
2024,3,1,3,-999,0.13,273.58,99.08,18.86,25.71
2024,3,1,4,-999,0.27,160.02,99.17,18.86,25.88
2024,3,1,5,-999,0.17,123.69,99.2,18.8,25.94
2024,3,1,6,-999,0.29,38.42,99.26,19.1,26.02
2024,3,1,7,-999,0.48,48.29,99.31,19.71,26.54
2024,3,1,8,-999,0.32,30.96,99.35,19.59,27.61
2024,3,1,9,-999,0.11,306.03,99.31,19.29,28.82
2024,3,1,10,-999,0.23,241.7,99.26,19.35,29.82
2024,3,1,11,-999,0.41,211.89,99.22,19.53,30.49
2024,3,1,12,-999,0.7,200.85,99.13,19.78,30.78
2024,3,1,13,-999,1,191.75,99.05,19.96,30.79
2024,3,1,14,-999,1.25,184.67,99.02,20.51,30.21
2024,3,1,15,-999,1.41,179.68,99.03,21.36,29.33
2024,3,1,16,-999,1.48,175.76,99.05,21.61,28.54
2024,3,1,17,-999,1.46,170.74,99.1,21.55,27.77
2024,3,1,18,-999,1.41,166.89,99.19,21.24,27.11
2024,3,1,19,-999,1.37,165.17,99.21,20.87,26.74
2024,3,1,20,-999,1.24,169.47,99.22,20.63,26.55
2024,3,1,21,-999,1.12,170.8,99.22,20.39,26.31
2024,3,1,22,-999,1.08,164.45,99.26,20.2,26.22
2024,3,1,23,-999,1.07,161.3,99.23,20.08,26.05
2024,3,2,0,-999,1.04,161.98,99.18,20.02,25.99
2024,3,2,1,-999,0.92,171.73,99.11,19.96,25.87
2024,3,2,2,-999,0.95,188.06,99.04,19.78,25.93
2024,3,2,3,-999,1.23,215.2,99.05,19.53,25.62
2024,3,2,4,-999,1.35,222.43,99.07,19.35,25.08
2024,3,2,5,-999,1.42,232.62,99.12,19.17,24.85
2024,3,2,6,-999,1.4,247.31,99.23,19.04,24.8
2024,3,2,7,-999,1.36,260.11,99.32,19.1,25.01
2024,3,2,8,-999,1.06,266.61,99.39,19.17,25.35
2024,3,2,9,-999,0.72,276.82,99.42,19.23,25.81
2024,3,2,10,-999,0.45,301.48,99.36,19.23,26.39
2024,3,2,11,-999,0.33,318.81,99.28,19.1,27.08
2024,3,2,12,-999,0.26,293.43,99.2,19.1,27.58
2024,3,2,13,-999,0.25,245.85,99.15,19.29,27.93
2024,3,2,14,-999,0.32,212.91,99.09,19.53,27.98
2024,3,2,15,-999,0.4,189.09,99.06,19.9,27.8
2024,3,2,16,-999,0.53,172.35,99.07,20.2,27.57
2024,3,2,17,-999,0.61,158.06,99.12,20.45,27.22
2024,3,2,18,-999,0.65,150.68,99.2,20.26,26.7
2024,3,2,19,-999,0.67,146.86,99.27,19.96,26.52
2024,3,2,20,-999,0.69,138.69,99.31,19.71,26.37
2024,3,2,21,-999,0.71,131.89,99.36,19.59,26.27
2024,3,2,22,-999,0.61,121.46,99.33,19.35,26.23
2024,3,2,23,-999,0.5,108.15,99.3,19.17,26.15
2024,3,3,0,-999,0.47,119.98,99.24,19.04,26
2024,3,3,1,-999,0.56,145.86,99.19,19.1,25.83
2024,3,3,2,-999,0.63,164.25,99.16,19.04,25.63
2024,3,3,3,-999,0.63,177.88,99.16,18.98,25.48
2024,3,3,4,-999,0.64,190.62,99.2,18.92,25.42
2024,3,3,5,-999,0.72,202.38,99.23,18.8,25.51
2024,3,3,6,-999,0.8,213.85,99.31,18.98,25.54
2024,3,3,7,-999,0.67,227.37,99.4,19.29,25.87
2024,3,3,8,-999,0.47,245.56,99.43,19.35,26.33
2024,3,3,9,-999,0.47,273.81,99.46,19.29,26.83
2024,3,3,10,-999,0.49,291.63,99.42,18.98,27.37
2024,3,3,11,-999,0.5,298.18,99.33,18.8,27.5
2024,3,3,12,-999,0.49,297.8,99.26,18.92,27.66
2024,3,3,13,-999,0.48,282.23,99.2,18.86,27.76
2024,3,3,14,-999,0.57,262.97,99.18,18.86,27.7
2024,3,3,15,-999,0.69,254.86,99.17,18.92,27.37
2024,3,3,16,-999,0.66,251.35,99.17,19.17,26.98
2024,3,3,17,-999,0.58,246.9,99.22,18.98,26.56
2024,3,3,18,-999,0.39,237.26,99.31,18.86,26.12
2024,3,3,19,-999,0.29,214.11,99.38,18.43,25.96
2024,3,3,20,-999,0.3,193.67,99.43,18.13,25.86
2024,3,3,21,-999,0.38,195.46,99.44,18.01,25.63
2024,3,3,22,-999,0.47,202.69,99.41,17.88,25.42
2024,3,3,23,-999,0.57,211.1,99.34,17.76,25.27
2024,3,4,0,-999,0.72,220.6,99.23,17.76,25.01
2024,3,4,1,-999,0.84,225.75,99.17,17.76,24.78
2024,3,4,2,-999,0.9,227.46,99.15,17.76,24.6
2024,3,4,3,-999,0.93,224.66,99.19,17.82,24.55
2024,3,4,4,-999,0.96,220.04,99.22,17.94,24.52
2024,3,4,5,-999,0.94,214.22,99.28,18.01,24.5
2024,3,4,6,-999,0.88,213.41,99.34,18.43,24.87
2024,3,4,7,-999,0.9,214.79,99.42,18.92,25.82
2024,3,4,8,-999,0.83,211.89,99.43,18.98,26.58
2024,3,4,9,-999,0.88,221.04,99.42,18.8,27.72
2024,3,4,10,-999,1.05,231.94,99.38,18.8,28.56
2024,3,4,11,-999,1.22,233.86,99.29,18.92,29.19
2024,3,4,12,-999,1.31,229.36,99.17,19.04,29.58
2024,3,4,13,-999,1.4,220.91,99.1,19.29,29.66
2024,3,4,14,-999,1.54,214.25,99.08,19.71,29.25
2024,3,4,15,-999,1.67,211.38,99.08,20.45,28.74
2024,3,4,16,-999,1.77,213.13,99.11,20.87,28.06
2024,3,4,17,-999,1.77,215.66,99.15,20.94,27.33
2024,3,4,18,-999,1.75,219.02,99.21,20.69,26.73
2024,3,4,19,-999,1.78,219.84,99.28,20.51,26.46
2024,3,4,20,-999,1.79,218.82,99.34,20.39,26.3
2024,3,4,21,-999,1.8,217.61,99.39,20.32,26.17
2024,3,4,22,-999,1.82,219.43,99.37,20.26,26.09
2024,3,4,23,-999,1.85,224.14,99.34,20.26,26.02
2024,3,5,0,-999,1.92,229.78,99.26,20.26,25.94
2024,3,5,1,-999,2.05,234.79,99.19,20.26,25.86
2024,3,5,2,-999,2.18,239.11,99.15,20.2,25.86
2024,3,5,3,-999,2.22,242.8,99.12,20.02,25.77
2024,3,5,4,-999,2.22,245.24,99.16,19.9,25.65
2024,3,5,5,-999,2.2,247.18,99.16,19.78,25.56
2024,3,5,6,-999,2.22,249.66,99.22,19.84,25.71
2024,3,5,7,-999,2.39,251.68,99.27,20.2,26.19
2024,3,5,8,-999,2.52,253.25,99.32,20.57,26.8
2024,3,5,9,-999,2.69,253.14,99.33,20.87,27.58
2024,3,5,10,-999,2.86,251.37,99.3,21,28.08
2024,3,5,11,-999,2.97,249.66,99.21,21.12,28.35
2024,3,5,12,-999,3.03,246.41,99.11,21.12,28.59
2024,3,5,13,-999,3.02,243.57,99.04,21.18,28.63
2024,3,5,14,-999,2.9,240.26,99,21.12,28.3
2024,3,5,15,-999,2.69,237.32,98.98,21.06,27.94
2024,3,5,16,-999,2.49,237.16,99.02,21.06,27.42
2024,3,5,17,-999,2.35,240.8,99.1,20.94,26.95
2024,3,5,18,-999,2.41,245.68,99.16,20.63,26.55
2024,3,5,19,-999,2.52,248.76,99.23,20.45,26.4
2024,3,5,20,-999,2.61,251.51,99.27,20.26,26.22
2024,3,5,21,-999,2.65,253.01,99.27,20.02,26.01
2024,3,5,22,-999,2.46,250.53,99.29,19.78,25.86
2024,3,5,23,-999,2.34,244.89,99.28,19.59,25.81
2024,3,6,0,-999,2.5,244.08,99.19,19.53,25.67
2024,3,6,1,-999,2.58,245.91,99.11,19.47,25.55
2024,3,6,2,-999,2.51,247.11,99.12,19.47,25.43
2024,3,6,3,-999,2.34,251.14,99.15,19.41,25.33
2024,3,6,4,-999,2.2,257.49,99.17,19.41,25.23
2024,3,6,5,-999,2.32,261.27,99.2,19.47,25.3
2024,3,6,6,-999,2.41,261.42,99.22,19.59,25.4
2024,3,6,7,-999,2.52,259.84,99.24,19.9,25.86
2024,3,6,8,-999,2.59,256.38,99.28,20.32,26.44
2024,3,6,9,-999,2.66,252.9,99.28,20.63,27.3
2024,3,6,10,-999,2.66,252.42,99.22,20.32,27.95
2024,3,6,11,-999,2.61,254.55,99.18,20.26,28.19
2024,3,6,12,-999,2.57,256.47,99.07,20.32,28.43
2024,3,6,13,-999,2.5,256.79,99.04,20.45,28.42
2024,3,6,14,-999,2.41,256.91,99,20.51,28.34
2024,3,6,15,-999,2.29,258.8,99.03,20.63,28.08
2024,3,6,16,-999,2.09,259.03,99.06,20.69,27.63
2024,3,6,17,-999,1.9,258.64,99.11,20.57,27
2024,3,6,18,-999,1.85,258.79,99.17,20.26,26.4
2024,3,6,19,-999,1.93,259.05,99.2,19.96,26.11
2024,3,6,20,-999,2.04,260.32,99.23,19.65,25.9
2024,3,6,21,-999,2.14,260.33,99.25,19.35,25.74
2024,3,6,22,-999,2.19,260.77,99.23,19.1,25.57
2024,3,6,23,-999,2.26,260.83,99.16,18.86,25.44
2024,3,7,0,-999,2.26,261.25,99.06,18.68,25.26
2024,3,7,1,-999,2.17,264.62,99.03,18.55,25.03
2024,3,7,2,-999,2.05,272.62,99.04,18.49,24.92
2024,3,7,3,-999,2.01,277.37,99.06,18.49,24.89
2024,3,7,4,-999,1.96,276.64,99.07,18.49,24.84
2024,3,7,5,-999,1.92,273.97,99.11,18.55,24.83
2024,3,7,6,-999,1.95,271.38,99.15,18.74,25.12
2024,3,7,7,-999,2.05,268.03,99.21,19.17,25.72
2024,3,7,8,-999,2.05,261.9,99.22,19.59,26.79
2024,3,7,9,-999,2.05,256.55,99.21,19.59,28.14
2024,3,7,10,-999,1.99,253.84,99.18,19.59,28.98
2024,3,7,11,-999,1.97,253.15,99.12,19.71,29.5
2024,3,7,12,-999,1.97,252,99.04,19.78,29.7
2024,3,7,13,-999,1.98,250.92,98.96,19.84,29.65
2024,3,7,14,-999,1.99,249.29,98.95,20.02,29.35
2024,3,7,15,-999,1.93,248.41,98.96,20.32,28.94
2024,3,7,16,-999,1.82,246.19,98.99,20.75,28.27
2024,3,7,17,-999,1.65,244.16,99.05,20.81,27.48
2024,3,7,18,-999,1.57,244.07,99.1,20.51,26.76
2024,3,7,19,-999,1.61,244.68,99.16,20.26,26.47
2024,3,7,20,-999,1.63,246.62,99.18,20.14,26.2
2024,3,7,21,-999,1.68,250.38,99.23,19.96,26.03
2024,3,7,22,-999,1.66,254.2,99.19,19.9,25.9
2024,3,7,23,-999,1.57,257.91,99.13,19.9,25.76
2024,3,8,0,-999,1.57,266.57,99.06,20.02,25.71
2024,3,8,1,-999,1.85,280.93,99.02,19.96,25.68
2024,3,8,2,-999,2.08,290.41,98.99,19.53,25.48
2024,3,8,3,-999,2.11,293.06,98.96,19.23,25.28
2024,3,8,4,-999,2.22,290.86,98.97,19.1,25.15
2024,3,8,5,-999,2.32,287.46,99.02,19.1,25.12
2024,3,8,6,-999,2.38,285.58,99.08,19.17,25.41
2024,3,8,7,-999,2.37,282.98,99.17,19.59,26.05
2024,3,8,8,-999,2.39,279.22,99.22,19.84,26.91
2024,3,8,9,-999,2.44,278.47,99.23,20.08,27.48
2024,3,8,10,-999,2.44,281.09,99.21,20.26,27.97
2024,3,8,11,-999,2.51,282.61,99.12,20.39,28.39
2024,3,8,12,-999,2.62,279.8,99.03,20.39,28.48
2024,3,8,13,-999,2.59,275.54,98.99,20.51,28.36
2024,3,8,14,-999,2.52,270.89,98.99,20.63,28.12
2024,3,8,15,-999,2.41,267.58,98.99,20.69,27.73
2024,3,8,16,-999,2.32,267.49,99.01,20.69,27.27
2024,3,8,17,-999,2.17,267.11,99.03,20.51,26.73
2024,3,8,18,-999,2.14,267.27,99.08,20.32,26.3
2024,3,8,19,-999,2.21,268.79,99.15,20.2,26.13
2024,3,8,20,-999,2.24,272.59,99.2,20.2,25.98
2024,3,8,21,-999,2.27,278.49,99.25,20.2,25.95
2024,3,8,22,-999,2.35,286.02,99.26,20.02,25.86
2024,3,8,23,-999,2.37,291.06,99.24,19.71,25.61
2024,3,9,0,-999,2.18,292.98,99.17,19.47,25.33
2024,3,9,1,-999,1.97,293.62,99.09,19.23,25.08
2024,3,9,2,-999,1.82,293.26,99.06,19.04,25
2024,3,9,3,-999,1.75,292.8,99.05,18.92,24.93
2024,3,9,4,-999,1.71,295.74,99.09,18.8,24.92
2024,3,9,5,-999,1.62,300.77,99.13,18.74,24.88
2024,3,9,6,-999,1.5,305.92,99.21,18.98,24.96
2024,3,9,7,-999,1.56,311.54,99.3,19.53,25.62
2024,3,9,8,-999,1.54,315.41,99.36,19.84,26.23
2024,3,9,9,-999,1.57,315.81,99.35,19.96,26.82
2024,3,9,10,-999,1.78,309.48,99.34,19.84,27.44
2024,3,9,11,-999,2.29,295.51,99.27,19.9,27.92
2024,3,9,12,-999,2.72,281.44,99.19,19.84,28.11
2024,3,9,13,-999,2.82,272.54,99.14,19.59,27.96
2024,3,9,14,-999,2.83,271.27,99.1,19.35,27.68
2024,3,9,15,-999,2.87,276.87,99.11,19.23,27.19
2024,3,9,16,-999,2.66,282.89,99.12,19.04,26.65
2024,3,9,17,-999,2.21,288.37,99.15,18.86,26.1
2024,3,9,18,-999,1.95,289.45,99.26,18.62,25.56
2024,3,9,19,-999,1.87,286.47,99.32,18.43,25.27
2024,3,9,20,-999,1.75,284.22,99.4,18.19,25.05
2024,3,9,21,-999,1.62,284.24,99.43,17.88,24.87
2024,3,9,22,-999,1.56,285.36,99.45,17.64,24.58
2024,3,9,23,-999,1.52,285.54,99.41,17.4,24.34
2024,3,10,0,-999,1.42,284.65,99.37,17.27,24.19
2024,3,10,1,-999,1.32,285.76,99.29,17.15,24.1
2024,3,10,2,-999,1.24,289.92,99.27,17.09,24.01
2024,3,10,3,-999,1.17,295.71,99.23,17.15,24.05
2024,3,10,4,-999,1.16,295.88,99.24,17.21,24.01
2024,3,10,5,-999,1.18,291.31,99.3,17.27,23.97
2024,3,10,6,-999,1.25,286.73,99.36,17.64,24.39
2024,3,10,7,-999,1.45,284.71,99.43,18.25,25.35
2024,3,10,8,-999,1.53,288.16,99.45,18.62,26.33
2024,3,10,9,-999,1.61,292.21,99.45,18.31,27.43
2024,3,10,10,-999,1.57,295.29,99.42,18.01,28.08
2024,3,10,11,-999,1.46,294.37,99.32,17.88,28.5
2024,3,10,12,-999,1.36,290.21,99.23,17.88,28.9
2024,3,10,13,-999,1.36,282.28,99.14,18.07,29.26
2024,3,10,14,-999,1.44,273.11,99.1,18.37,29.51
2024,3,10,15,-999,1.45,263.49,99.09,18.92,29.34
2024,3,10,16,-999,1.33,255.39,99.16,20.08,28.94
2024,3,10,17,-999,1.26,254.59,99.25,20.32,28.28
2024,3,10,18,-999,1.02,259.38,99.36,19.96,27.59
2024,3,10,19,-999,0.9,281.02,99.45,19.59,27.05
2024,3,10,20,-999,0.95,300.15,99.45,19.84,26.52
2024,3,10,21,-999,0.96,307.43,99.5,19.78,26.14
2024,3,10,22,-999,0.98,309.81,99.49,19.59,25.83
2024,3,10,23,-999,1,308.66,99.42,19.41,25.58
2024,3,11,0,-999,1.03,309.47,99.33,19.35,25.41
2024,3,11,1,-999,1.07,312.33,99.27,19.23,25.26
2024,3,11,2,-999,1.07,316.77,99.24,19.04,25.17
2024,3,11,3,-999,1.05,319.81,99.23,18.92,24.97
2024,3,11,4,-999,1.1,319.88,99.28,18.86,24.8
2024,3,11,5,-999,1.29,319.93,99.31,18.92,24.88
2024,3,11,6,-999,1.44,322.94,99.39,19.29,25.34
2024,3,11,7,-999,1.65,327.36,99.45,19.9,26.19
2024,3,11,8,-999,1.82,325.49,99.49,20.08,27.19
2024,3,11,9,-999,2,320.54,99.45,19.71,28.13
2024,3,11,10,-999,2.08,315.3,99.42,19.53,28.9
2024,3,11,11,-999,2.16,313.1,99.33,19.29,29.56
2024,3,11,12,-999,2.27,313.04,99.23,18.92,30.03
2024,3,11,13,-999,2.37,312.46,99.15,18.8,30.21
2024,3,11,14,-999,2.42,312.12,99.12,19.04,29.98
2024,3,11,15,-999,2.33,312.69,99.1,19.59,29.5
2024,3,11,16,-999,2.18,311.8,99.14,19.9,28.66
2024,3,11,17,-999,1.95,310.78,99.18,19.9,27.78
2024,3,11,18,-999,1.78,311.8,99.29,19.65,27
2024,3,11,19,-999,1.41,316.34,99.38,19.59,26.48
2024,3,11,20,-999,1.19,320.87,99.42,19.53,26.09
2024,3,11,21,-999,1.2,320.82,99.48,19.35,25.75
2024,3,11,22,-999,1.39,315.68,99.46,19.17,25.53
2024,3,11,23,-999,1.53,310.03,99.41,18.92,25.26
2024,3,12,0,-999,1.57,306.07,99.33,18.55,25.02
2024,3,12,1,-999,1.66,303.47,99.27,18.25,24.81
2024,3,12,2,-999,1.77,299.4,99.25,17.94,24.62
2024,3,12,3,-999,1.85,296.57,99.27,17.76,24.44
2024,3,12,4,-999,1.88,296.67,99.3,17.64,24.29
2024,3,12,5,-999,1.9,299.31,99.32,17.58,24.21
2024,3,12,6,-999,1.97,301.86,99.37,17.7,24.56
2024,3,12,7,-999,2.19,302.33,99.42,18.07,25.71
2024,3,12,8,-999,2.5,299.61,99.47,18.31,27.32
2024,3,12,9,-999,2.81,297.63,99.49,18.37,28.43
2024,3,12,10,-999,3.13,297.78,99.46,18.07,28.98
2024,3,12,11,-999,3.4,297.51,99.39,17.64,29.44
2024,3,12,12,-999,3.54,295.49,99.29,17.52,29.66
2024,3,12,13,-999,3.55,293.23,99.22,17.58,29.64
2024,3,12,14,-999,3.43,291.37,99.21,17.76,29.26
2024,3,12,15,-999,3.2,290.16,99.23,18.19,28.65
2024,3,12,16,-999,2.79,286.96,99.25,18.74,28.08
2024,3,12,17,-999,2.35,283.07,99.29,19.1,27.24
2024,3,12,18,-999,2.06,280.71,99.36,19.1,26.37
2024,3,12,19,-999,1.9,282.32,99.42,18.98,26.05
2024,3,12,20,-999,1.79,284.71,99.46,18.86,25.81
2024,3,12,21,-999,1.7,284.93,99.5,18.74,25.64
2024,3,12,22,-999,1.62,289.39,99.49,18.68,25.42
2024,3,12,23,-999,1.55,296.31,99.45,18.55,25.2
2024,3,13,0,-999,1.53,302.88,99.38,18.55,25.05
2024,3,13,1,-999,1.51,308.71,99.33,18.49,24.94
2024,3,13,2,-999,1.44,313.68,99.29,18.37,24.82
2024,3,13,3,-999,1.34,315.47,99.26,18.19,24.64
2024,3,13,4,-999,1.26,313.49,99.29,17.88,24.4
2024,3,13,5,-999,1.28,309.54,99.33,17.52,24.23
2024,3,13,6,-999,1.36,305.88,99.38,17.46,24.64
2024,3,13,7,-999,1.46,303.86,99.46,17.21,25.81
2024,3,13,8,-999,1.65,299.11,99.52,16.54,27.22
2024,3,13,9,-999,2.01,295.27,99.51,16.48,28.38
2024,3,13,10,-999,2.32,290.94,99.49,16.91,29.06
2024,3,13,11,-999,2.64,285.97,99.39,17.52,29.53
2024,3,13,12,-999,2.92,284.11,99.32,18.01,29.82
2024,3,13,13,-999,3.02,285.62,99.24,17.94,29.9
2024,3,13,14,-999,2.91,287.02,99.21,17.82,29.67
2024,3,13,15,-999,2.58,286.18,99.17,18.25,29.32
2024,3,13,16,-999,2.22,285.95,99.19,18.92,28.73
2024,3,13,17,-999,1.85,287.67,99.26,19.71,27.79
2024,3,13,18,-999,1.63,289.56,99.34,19.59,26.76
2024,3,13,19,-999,1.54,292.66,99.38,19.53,26.34
2024,3,13,20,-999,1.43,296,99.44,19.41,25.98
2024,3,13,21,-999,1.36,299.21,99.47,19.29,25.77
2024,3,13,22,-999,1.37,301.52,99.47,19.1,25.62
2024,3,13,23,-999,1.41,305.1,99.43,18.86,25.49
2024,3,14,0,-999,1.35,309.13,99.38,18.68,25.32
2024,3,14,1,-999,1.27,312.01,99.33,18.43,25.08
2024,3,14,2,-999,1.29,311.32,99.28,18.19,24.8
2024,3,14,3,-999,1.35,309.38,99.27,17.88,24.62
2024,3,14,4,-999,1.44,307.06,99.32,17.52,24.47
2024,3,14,5,-999,1.44,304.38,99.36,17.27,24.26
2024,3,14,6,-999,1.42,303.78,99.42,17.4,24.54
2024,3,14,7,-999,1.59,301.11,99.45,17.33,25.6
2024,3,14,8,-999,1.85,297.76,99.47,17.27,26.95
2024,3,14,9,-999,2.19,295.56,99.44,17.52,28.25
2024,3,14,10,-999,2.4,294.4,99.41,17.88,29.05
2024,3,14,11,-999,2.54,290.49,99.33,18.01,29.62
2024,3,14,12,-999,2.5,286.34,99.21,18.13,29.98
2024,3,14,13,-999,2.29,282.8,99.13,18.25,30.22
2024,3,14,14,-999,2.06,280.29,99.09,18.55,30.18
2024,3,14,15,-999,1.86,277.72,99.09,19.17,29.92
2024,3,14,16,-999,1.71,274.72,99.08,19.9,29.54
2024,3,14,17,-999,1.43,273.75,99.13,20.02,28.65
2024,3,14,18,-999,1.13,273.16,99.2,19.78,27.85
2024,3,14,19,-999,1.29,270,99.34,19.23,27.55
2024,3,14,20,-999,1.59,269.72,99.4,19.1,27.15
2024,3,14,21,-999,1.73,274.4,99.44,19.53,26.48
2024,3,14,22,-999,1.71,278.43,99.42,19.59,26.06
2024,3,14,23,-999,1.65,279.02,99.4,19.47,25.82
2024,3,15,0,-999,1.58,279.37,99.33,19.35,25.58
2024,3,15,1,-999,1.5,281.13,99.27,19.23,25.5
2024,3,15,2,-999,1.36,284.28,99.25,19.1,25.38
2024,3,15,3,-999,1.22,285.54,99.24,18.98,25.18
2024,3,15,4,-999,1.17,291.59,99.26,18.86,25.09
2024,3,15,5,-999,1.16,297.78,99.28,18.8,24.98
2024,3,15,6,-999,1.21,300.71,99.33,18.98,25.19
2024,3,15,7,-999,1.36,301.41,99.38,19.41,25.9
2024,3,15,8,-999,1.57,297.59,99.43,19.59,26.59
2024,3,15,9,-999,2.02,291.6,99.44,19.53,27.38
2024,3,15,10,-999,2.53,288.71,99.43,19.41,28.06
2024,3,15,11,-999,2.94,285.74,99.36,19.29,28.6
2024,3,15,12,-999,3.07,280.71,99.28,19.23,29
2024,3,15,13,-999,3,275.98,99.19,19.17,29.15
2024,3,15,14,-999,2.85,272.67,99.19,19.17,29.04
2024,3,15,15,-999,2.65,270.17,99.2,19.23,28.83
2024,3,15,16,-999,2.32,269.23,99.2,19.59,28.35
2024,3,15,17,-999,1.94,270,99.26,20.08,27.49
2024,3,15,18,-999,1.76,269.75,99.32,20.08,26.76
2024,3,15,19,-999,1.67,267.86,99.39,19.9,26.48
2024,3,15,20,-999,1.59,268.87,99.45,19.71,26.29
2024,3,15,21,-999,1.6,273.09,99.46,19.53,26.1
2024,3,15,22,-999,1.77,281.46,99.46,19.41,25.83
2024,3,15,23,-999,1.86,287.6,99.42,19.29,25.53
2024,3,16,0,-999,1.92,287.77,99.37,19.23,25.37
2024,3,16,1,-999,1.99,286.44,99.34,19.23,25.29
